name,category,season,current_price,cost,discount_percent,rating,review_count,views,add_to_cart,sales_volume,stock_level,conversion_rate,margin_percent,commercial_success,competitive_price
Produs Automotive 785,Automotive,promo,105.06,81.02,0,4.4,283,4210,421,112,27,2.66,22.88,1,120.74
Produs Beauty 875,Beauty,offseason,136.42,67.65,0,4.0,372,1299,129,53,65,4.08,50.41,1,137.58
Produs Electronics 342,Electronics,normal,102.38,61.05,20,3.8,1400,292,29,9,15,3.08,40.37,1,108.58
Produs Toys 842,Toys,normal,69.78,41.11,0,4.2,92,1212,121,52,64,4.29,41.09,0,83.67
Produs Beauty 423,Beauty,normal,48.35,25.05,0,4.4,50,9514,951,372,47,3.91,48.2,0,51.47
Produs Books 1142,Books,holiday,97.58,62.29,20,4.9,147,2025,202,110,26,5.43,36.17,1,111.5
Produs Sports 997,Sports,promo,34.77,24.88,20,4.5,28,4718,471,109,78,2.31,28.44,1,41.1
Produs Books 1185,Books,offseason,26.16,16.71,0,4.4,484,4303,430,173,60,4.02,36.14,1,30.28
Produs Automotive 390,Automotive,normal,62.68,41.67,0,4.2,119,1910,191,34,121,1.78,33.52,0,73.36
Produs Toys 1033,Toys,holiday,145.97,91.16,0,3.8,107,6656,665,219,41,3.29,37.55,0,169.52
Produs Sports 676,Sports,holiday,41.95,32.0,0,4.6,38,623,62,22,95,3.53,23.72,0,43.53
Produs Garden 682,Garden,offseason,25.95,15.74,0,4.6,185,138,13,4,33,2.88,39.34,0,27.9
Produs Garden 768,Garden,promo,84.73,43.68,0,3.8,221,491,49,14,29,2.85,48.45,0,90.57
Produs Automotive 301,Automotive,normal,49.3,31.55,15,3.7,232,5080,508,63,73,1.24,36.01,1,58.31
Produs Electronics 75,Electronics,offseason,139.51,111.54,0,4.4,328,954,95,36,83,3.77,20.05,0,155.58
Produs Automotive 1072,Automotive,normal,101.71,57.69,0,5.0,444,2943,294,68,24,2.31,43.28,1,120.09
Produs Garden 669,Garden,normal,95.01,55.77,0,4.4,389,5365,536,176,48,3.28,41.3,1,103.06
Produs Health 234,Health,normal,85.27,50.33,5,3.9,395,508,50,17,56,3.34,40.98,0,89.64
Produs Automotive 271,Automotive,holiday,156.63,109.77,0,4.0,335,1062,106,29,79,2.73,29.92,0,160.43
Produs Beauty 852,Beauty,promo,110.89,50.74,20,3.9,252,504,50,18,78,3.57,54.24,1,129.48
Produs Fashion 142,Fashion,normal,44.24,31.11,0,4.7,122,533,53,19,1,3.56,29.69,0,48.39
Produs Beauty 102,Beauty,holiday,73.38,39.85,0,3.9,2357,2601,260,115,52,4.42,45.7,1,91.22
Produs Sports 1078,Sports,offseason,170.48,121.84,0,3.8,129,1517,151,22,54,1.45,28.53,0,183.19
Produs Toys 169,Toys,holiday,87.38,59.34,25,4.1,183,685,68,32,71,4.67,32.09,0,95.45
Produs Beauty 105,Beauty,offseason,51.49,27.62,0,4.4,275,410,41,15,64,3.65,46.36,0,55.04
Produs Health 29,Health,holiday,67.83,42.98,0,3.7,1145,234,23,11,57,4.7,36.63,0,83.14
Produs Automotive 101,Automotive,normal,109.41,65.01,0,3.6,4,505,50,14,18,2.77,40.58,0,119.77
Produs Fashion 200,Fashion,normal,138.96,94.87,0,3.7,29,508,50,21,45,4.13,31.73,0,148.13
Produs Fashion 174,Fashion,offseason,82.77,39.04,5,3.8,169,1352,135,43,29,3.18,52.83,1,98.14
Produs Fashion 787,Fashion,promo,98.05,51.59,10,3.8,475,968,96,31,10,3.2,47.38,0,108.74
Produs Fashion 369,Fashion,holiday,84.8,58.49,15,3.5,56,1457,145,43,40,2.95,31.03,0,88.94
Produs Sports 32,Sports,normal,142.7,80.54,0,4.1,372,1065,106,26,43,2.44,43.56,0,154.87
Produs Home 624,Home,normal,163.51,134.08,15,4.0,141,1764,176,69,14,3.91,18.0,0,176.93
Produs Automotive 781,Automotive,promo,201.23,151.26,0,3.6,274,20000,2000,466,35,2.22,24.83,1,218.21
Produs Beauty 907,Beauty,promo,68.94,36.25,10,4.9,1693,567,56,28,104,4.93,47.42,1,74.16
Produs Fashion 280,Fashion,promo,74.78,36.46,0,3.9,69,1360,136,43,91,3.16,51.24,0,80.25
Produs Beauty 188,Beauty,promo,106.82,75.91,15,4.2,30,418,41,17,50,4.06,28.94,0,111.84
Produs Garden 1108,Garden,offseason,32.05,15.29,5,4.3,161,876,87,34,30,3.88,52.29,0,35.96
Produs Automotive 792,Automotive,promo,358.19,204.92,0,3.8,170,2138,213,68,37,3.18,42.79,0,390.6
Produs Books 1084,Books,normal,32.13,21.52,0,4.3,390,887,88,42,65,4.73,33.01,1,33.96
Produs Beauty 80,Beauty,holiday,107.54,61.98,10,4.4,68,1918,191,75,80,3.91,42.37,0,120.7
Produs Electronics 805,Electronics,holiday,87.07,46.5,15,4.5,149,1085,108,37,20,3.41,46.6,0,88.45
Produs Beauty 356,Beauty,normal,50.66,24.19,0,4.8,183,3101,310,134,37,4.32,52.26,1,56.77
Produs Automotive 582,Automotive,promo,169.59,116.2,30,4.7,2961,795,79,26,71,3.27,31.48,1,173.43
Produs Home 967,Home,holiday,95.06,39.92,25,4.5,91,1373,137,61,17,4.44,58.01,1,105.71
Produs Automotive 803,Automotive,holiday,213.82,138.58,0,3.6,395,654,65,22,59,3.36,35.19,0,227.83
Produs Sports 42,Sports,normal,84.93,58.61,20,3.4,104,1864,186,55,65,2.95,30.99,0,91.01
Produs Fashion 1195,Fashion,promo,82.87,49.85,0,3.8,207,709,70,23,20,3.24,39.84,0,95.49
Produs Books 36,Books,normal,66.2,34.68,0,4.7,635,695,69,35,15,5.03,47.61,1,74.67
Produs Books 853,Books,holiday,53.68,38.68,10,4.7,150,147,14,8,57,5.44,27.94,0,54.41
Produs Garden 513,Garden,normal,166.1,74.3,0,3.6,174,2870,287,95,41,3.31,55.27,0,202.72
Produs Health 306,Health,holiday,81.13,54.75,0,3.7,438,164,16,7,40,4.26,32.51,0,86.69
Produs Home 578,Home,offseason,90.19,51.53,15,4.9,514,1188,118,51,31,4.29,42.86,1,99.78
Produs Beauty 109,Beauty,holiday,109.73,52.08,0,4.0,334,1421,142,55,28,3.87,52.54,0,121.72
Produs Health 707,Health,promo,79.37,47.89,0,4.1,1114,617,61,22,58,3.56,39.66,0,95.06
Produs Fashion 1053,Fashion,promo,63.04,41.02,10,4.3,8,1035,103,44,60,4.25,34.93,0,68.11
Produs Home 96,Home,holiday,199.33,120.95,0,4.0,224,1349,134,34,14,2.52,39.32,0,229.03
Produs Home 643,Home,offseason,110.96,70.45,0,4.2,391,1050,105,27,15,2.57,36.51,0,136.7
Produs Beauty 999,Beauty,holiday,30.93,15.81,20,4.9,1953,1763,176,82,24,4.65,48.88,1,35.91
Produs Health 567,Health,offseason,132.92,84.24,0,3.9,166,425,42,19,40,4.47,36.62,0,167.51
Produs Home 826,Home,offseason,26.12,16.89,0,4.0,365,7696,769,304,1,3.95,35.35,1,27.64
Produs Books 151,Books,normal,49.35,35.92,0,4.6,134,19271,1927,846,57,4.39,27.21,1,54.54
Produs Electronics 944,Electronics,promo,54.6,40.31,10,3.8,286,682,68,23,75,3.37,26.17,0,65.06
Produs Electronics 823,Electronics,promo,65.56,38.85,25,4.3,1588,1455,145,55,23,3.78,40.74,1,79.0
Produs Sports 206,Sports,offseason,174.04,134.88,0,4.4,60,169,16,6,46,3.55,22.5,0,196.33
Produs Books 613,Books,holiday,53.79,35.76,5,5.0,474,354,35,17,75,4.79,33.52,1,62.03
Produs Toys 1157,Toys,promo,47.86,28.06,25,4.2,232,372,37,14,45,3.76,41.37,0,55.02
Produs Sports 820,Sports,offseason,88.78,49.89,0,4.8,442,1035,103,29,23,2.8,43.81,1,95.0
Produs Home 948,Home,promo,203.86,100.56,0,3.9,905,1385,138,37,23,2.67,50.67,0,246.22
Produs Fashion 139,Fashion,offseason,108.48,58.74,25,4.2,270,99,9,3,90,3.01,45.85,0,124.31
Produs Health 1104,Health,offseason,45.5,26.16,0,4.1,128,1526,152,58,22,3.8,42.5,0,47.16
Produs Sports 408,Sports,promo,91.47,58.75,15,4.0,48,1678,167,46,37,2.74,35.77,0,107.12
Produs Automotive 614,Automotive,holiday,124.45,59.54,5,2.9,576,780,78,22,52,2.82,52.16,1,133.52
Produs Automotive 1,Automotive,holiday,99.44,65.13,5,4.1,69,1800,180,56,109,3.11,34.5,0,115.75
Produs Fashion 655,Fashion,promo,58.83,24.3,0,4.1,743,12325,1232,371,1,3.01,58.7,1,62.76
Produs Home 76,Home,promo,219.87,168.93,0,4.1,37,1416,141,50,45,3.53,23.17,0,237.95
Produs Toys 577,Toys,promo,118.64,65.1,0,4.5,561,2319,231,90,33,3.88,45.13,1,129.84
Produs Toys 19,Toys,normal,75.37,35.27,0,4.1,292,129,12,4,52,3.09,53.2,0,84.18
Produs Books 723,Books,normal,54.75,33.55,15,4.0,42,1510,151,74,136,4.9,38.73,0,58.73
Produs Fashion 901,Fashion,normal,174.36,78.31,0,3.7,662,1523,152,46,77,3.02,55.09,0,199.69
Produs Fashion 911,Fashion,holiday,160.15,85.02,0,3.7,43,537,53,13,31,2.42,46.91,0,161.11
Produs Toys 22,Toys,offseason,53.6,25.9,0,3.6,215,185,18,8,85,4.32,51.68,0,57.08
Produs Health 120,Health,offseason,74.19,41.96,0,3.9,383,4622,462,159,45,3.44,43.44,1,83.96
Produs Garden 1083,Garden,offseason,148.71,63.72,5,3.8,127,4918,491,151,26,3.07,57.15,1,152.02
Produs Sports 1155,Sports,promo,176.44,90.18,0,4.2,1106,3802,380,162,48,4.26,48.89,1,204.27
Produs Electronics 833,Electronics,normal,189.56,110.12,25,4.2,338,2991,299,143,51,4.78,41.91,1,213.79
Produs Fashion 1063,Fashion,holiday,277.35,125.14,0,4.2,925,9344,934,271,60,2.9,54.88,1,302.79
Produs Automotive 391,Automotive,promo,116.31,82.92,15,4.1,231,633,63,19,33,3.0,28.71,0,132.25
Produs Toys 444,Toys,promo,16.09,10.28,0,4.0,273,2010,201,76,58,3.78,36.14,0,19.59
Produs Electronics 55,Electronics,holiday,173.56,116.23,0,4.5,314,1986,198,59,54,2.97,33.03,0,200.31
Produs Fashion 1052,Fashion,normal,90.65,55.91,0,4.0,92,814,81,25,11,3.07,38.32,0,101.4
Produs Books 306,Books,normal,59.44,47.01,0,4.2,94,957,95,54,37,5.64,20.91,0,66.43
Produs Garden 494,Garden,promo,93.91,63.39,0,4.0,303,1141,114,33,96,2.89,32.5,0,109.7
Produs Beauty 282,Beauty,normal,54.02,24.66,15,4.0,595,937,93,33,83,3.52,54.35,1,61.01
Produs Sports 74,Sports,normal,92.22,70.94,10,3.8,212,1231,123,33,66,2.68,23.07,0,105.16
Produs Toys 839,Toys,offseason,95.68,44.85,0,4.0,9233,2550,255,102,1,4.0,53.13,1,106.39
Produs Fashion 936,Fashion,offseason,78.93,34.52,15,3.9,97,1352,135,48,54,3.55,56.26,0,88.02
Produs Books 17,Books,holiday,73.64,37.9,5,5.0,29,1254,125,65,5,5.18,48.53,0,83.55
Produs Sports 127,Sports,offseason,276.57,198.58,0,4.2,178,2184,218,71,52,3.25,28.2,0,282.58
Produs Health 739,Health,normal,93.31,45.89,0,4.9,212,1557,155,57,89,3.66,50.82,1,116.13
Produs Sports 998,Sports,normal,36.05,24.37,20,4.6,847,406,40,13,62,3.2,32.41,1,39.25
Produs Garden 754,Garden,normal,35.28,18.07,30,4.8,96,4077,407,84,51,2.06,48.79,1,36.61
Produs Automotive 996,Automotive,holiday,88.07,62.45,25,4.7,124,1541,154,37,39,2.4,29.09,0,93.68
Produs Sports 284,Sports,offseason,70.35,50.19,10,4.4,424,450,45,20,16,4.44,28.66,1,71.53
Produs Books 646,Books,offseason,65.61,44.4,0,4.8,1299,1536,153,55,35,3.58,32.32,0,74.8
Produs Sports 691,Sports,offseason,76.01,51.03,0,4.0,113,1715,171,41,60,2.39,32.87,0,80.04
Produs Electronics 769,Electronics,normal,131.18,81.95,20,4.1,216,20000,2000,624,71,2.41,37.53,1,139.21
Produs Beauty 866,Beauty,offseason,238.05,94.91,0,4.6,1435,16921,1692,731,47,4.32,60.13,1,279.81
Produs Automotive 598,Automotive,normal,199.01,117.26,0,4.4,1390,1043,104,29,66,2.78,41.08,0,226.06
Produs Toys 112,Toys,normal,64.58,32.72,30,4.3,21,335,33,13,76,3.87,49.34,0,67.91
Produs Health 78,Health,normal,42.14,26.36,0,5.0,899,158,15,6,1,3.78,37.44,0,48.63
Produs Automotive 1121,Automotive,normal,120.98,76.62,0,4.2,1160,791,79,27,42,3.41,36.67,0,131.54
Produs Home 925,Home,normal,95.37,50.62,0,3.9,92,1241,124,37,69,2.98,46.92,0,104.0
Produs Garden 925,Garden,normal,107.43,80.86,0,4.4,155,446,44,10,67,2.24,24.73,0,115.15
Produs Fashion 318,Fashion,holiday,72.1,39.09,0,4.4,45,1432,143,57,44,3.98,45.79,0,80.32
Produs Beauty 880,Beauty,normal,115.99,73.09,5,4.2,155,1302,130,53,35,4.07,36.99,0,117.89
Produs Health 515,Health,offseason,48.19,27.99,15,4.3,1564,1311,131,45,97,3.43,41.92,1,57.65
Produs Electronics 952,Electronics,promo,186.66,105.91,0,4.0,96,402,40,13,105,3.23,43.26,0,212.12
Produs Toys 859,Toys,normal,158.72,87.79,20,3.9,100,913,91,38,5,4.16,44.69,0,188.54
Produs Fashion 83,Fashion,promo,86.7,50.47,0,3.7,169,758,75,16,24,2.11,41.79,0,105.85
Produs Garden 855,Garden,promo,153.42,116.49,10,3.7,130,509,50,11,4,2.16,24.07,0,171.36
Produs Health 782,Health,promo,157.52,106.8,0,3.9,175,2593,259,90,58,3.47,32.2,0,162.63
Produs Beauty 560,Beauty,normal,31.08,20.34,0,4.7,95,563,56,23,92,4.08,34.57,0,35.64
Produs Garden 385,Garden,offseason,105.26,61.8,5,4.1,92,309,30,10,4,3.23,41.29,0,117.79
Produs Home 823,Home,promo,174.9,98.49,15,4.6,176,1311,131,40,84,3.05,43.69,1,190.71
Produs Books 705,Books,holiday,68.5,45.61,10,4.6,774,243,24,11,47,4.52,33.42,1,76.73
Produs Garden 317,Garden,normal,77.91,51.91,0,4.0,228,2327,232,64,48,2.75,33.37,1,91.86
Produs Sports 383,Sports,holiday,52.38,32.05,0,3.5,154,2881,288,34,88,1.18,38.82,0,60.08
Produs Health 134,Health,holiday,56.23,28.19,0,4.6,196,1264,126,55,64,4.35,49.87,0,60.63
Produs Home 102,Home,promo,97.8,57.04,30,4.0,182,1048,104,30,1,2.86,41.68,0,104.13
Produs Home 644,Home,normal,126.78,71.12,25,3.9,44,1813,181,64,52,3.53,43.9,0,158.0
Produs Electronics 689,Electronics,promo,319.5,227.93,0,4.8,188,1275,127,44,49,3.45,28.66,0,339.68
Produs Fashion 1033,Fashion,normal,156.65,77.75,5,3.8,123,458,45,15,41,3.27,50.37,0,183.62
Produs Sports 145,Sports,normal,243.32,142.0,5,4.1,488,608,60,16,59,2.63,41.64,1,270.43
Produs Electronics 967,Electronics,normal,63.34,36.38,0,4.0,693,307,30,10,72,3.25,42.56,0,76.32
Produs Automotive 579,Automotive,holiday,191.45,116.82,0,4.4,123,460,46,11,29,2.39,38.98,0,208.7
Produs Garden 796,Garden,offseason,70.36,42.96,15,4.0,39,2666,266,60,119,2.25,38.94,0,85.39
Produs Fashion 314,Fashion,normal,53.87,38.87,0,3.5,214,347,34,11,90,3.17,27.85,0,62.75
Produs Home 1158,Home,holiday,131.39,59.45,5,4.1,115,5911,591,188,113,3.18,54.75,1,131.65
Produs Automotive 767,Automotive,normal,55.07,39.35,0,4.2,22,1145,114,22,48,1.92,28.54,0,58.74
Produs Books 321,Books,holiday,72.74,45.99,0,4.2,364,921,92,34,61,3.69,36.78,1,83.82
Produs Sports 1176,Sports,holiday,27.43,17.67,20,4.9,2548,923,92,23,17,2.49,35.59,1,33.04
Produs Fashion 1173,Fashion,holiday,95.27,70.41,10,3.2,73,971,97,27,35,2.78,26.09,0,101.18
Produs Sports 500,Sports,offseason,170.14,106.37,0,3.7,775,458,45,17,65,3.71,37.48,0,174.9
Produs Beauty 791,Beauty,offseason,245.05,111.96,0,4.5,273,2421,242,85,86,3.51,54.31,1,308.54
Produs Beauty 6,Beauty,promo,70.42,22.53,0,4.3,279,184,18,6,16,3.26,68.0,0,77.91
Produs Sports 172,Sports,holiday,95.57,67.12,0,4.3,89,1390,139,52,27,3.74,29.77,0,104.67
Produs Automotive 869,Automotive,normal,90.07,54.01,20,3.5,39,1104,110,35,1,3.17,40.04,0,106.29
Produs Books 784,Books,promo,92.51,63.08,15,4.2,667,389,38,19,16,4.88,31.81,0,106.67
Produs Home 1,Home,offseason,65.35,40.24,25,4.3,82,1061,106,24,46,2.26,38.42,0,69.45
Produs Books 491,Books,normal,65.4,44.43,0,4.0,230,1010,101,48,44,4.75,32.06,0,74.46
Produs Health 210,Health,promo,66.2,45.15,15,3.9,898,1113,111,50,65,4.49,31.8,1,71.7
Produs Automotive 1172,Automotive,promo,128.95,85.67,0,4.5,186,514,51,9,59,1.75,33.56,0,148.68
Produs Toys 871,Toys,promo,165.14,95.4,0,3.8,1764,341,34,14,87,4.1,42.23,0,195.48
Produs Health 178,Health,promo,116.26,78.85,10,4.1,359,3058,305,126,4,4.12,32.18,1,129.68
Produs Toys 774,Toys,promo,55.66,34.15,5,3.7,126,215,21,9,45,4.17,38.65,0,57.22
Produs Automotive 367,Automotive,normal,367.36,274.23,0,3.5,39,722,72,19,52,2.63,25.35,0,394.68
Produs Beauty 426,Beauty,holiday,55.22,23.79,5,4.1,532,1648,164,62,41,3.76,56.91,1,62.83
Produs Electronics 537,Electronics,normal,85.93,58.5,0,3.9,115,445,44,11,43,2.47,31.92,0,103.58
Produs Health 367,Health,normal,92.12,51.51,0,3.7,211,4248,424,181,40,4.26,44.08,0,99.65
Produs Toys 771,Toys,promo,79.18,54.63,0,4.3,759,1438,143,65,68,4.52,31.0,1,92.73
Produs Home 613,Home,promo,69.76,39.74,10,4.6,4404,1177,117,47,51,3.99,43.03,1,82.02
Produs Books 457,Books,normal,30.56,20.21,10,5.0,138,505,50,18,55,3.56,33.86,0,31.06
Produs Fashion 1108,Fashion,promo,127.08,75.74,10,4.7,125,6457,645,237,45,3.67,40.4,1,144.33
Produs Toys 1194,Toys,normal,79.33,43.94,0,3.4,701,3759,375,144,11,3.83,44.61,1,88.94
Produs Health 1125,Health,promo,28.49,15.16,5,4.2,95,8341,834,357,20,4.28,46.78,1,34.11
Produs Books 1113,Books,promo,70.82,42.73,5,4.2,180,5878,587,271,110,4.61,39.66,1,77.23
Produs Fashion 309,Fashion,normal,88.43,59.0,5,4.4,403,800,80,12,31,1.5,33.28,0,102.06
Produs Sports 232,Sports,offseason,80.58,47.77,5,3.9,1395,5473,547,208,84,3.8,40.72,1,87.18
Produs Books 515,Books,holiday,48.13,30.92,0,4.1,185,262,26,13,109,4.95,35.76,0,53.41
Produs Home 1063,Home,holiday,136.35,76.18,0,4.2,159,311,31,10,34,3.21,44.13,0,157.55
Produs Home 422,Home,promo,99.76,63.15,20,3.9,1379,542,54,16,112,2.95,36.7,1,114.12
Produs Beauty 655,Beauty,offseason,86.72,58.71,5,4.4,34,3711,371,134,6,3.61,32.3,0,93.34
Produs Automotive 508,Automotive,holiday,110.72,77.89,10,4.3,9,2611,261,70,6,2.68,29.65,1,125.95
Produs Fashion 473,Fashion,holiday,89.07,45.57,0,3.6,67,1146,114,36,72,3.14,48.84,0,103.24
Produs Fashion 631,Fashion,normal,67.82,42.35,5,4.1,50,475,47,19,30,4.0,37.56,0,75.79
Produs Health 998,Health,promo,163.5,94.65,25,4.2,22,659,65,24,52,3.64,42.11,0,189.7
Produs Beauty 446,Beauty,normal,39.08,19.93,0,3.8,34,320,32,13,86,4.06,49.0,0,43.39
Produs Fashion 1018,Fashion,holiday,125.58,66.62,0,4.0,15,433,43,15,60,3.46,46.95,0,134.22
Produs Fashion 1077,Fashion,normal,144.9,65.55,15,4.6,299,87,8,2,75,2.28,54.76,1,153.31
Produs Automotive 661,Automotive,promo,96.55,69.82,5,4.5,104,1650,165,51,2,3.09,27.68,0,106.33
Produs Beauty 593,Beauty,promo,53.66,24.35,0,4.0,100,1319,131,59,3,4.47,54.63,0,62.88
Produs Home 198,Home,offseason,125.1,69.99,0,4.2,61,1660,166,46,54,2.77,44.05,0,129.9
Produs Fashion 969,Fashion,holiday,156.09,96.31,5,4.5,416,4394,439,138,89,3.14,38.3,1,163.46
Produs Books 1197,Books,offseason,98.9,67.89,15,5.0,937,8270,827,392,76,4.74,31.35,1,107.02
Produs Automotive 770,Automotive,normal,110.34,78.48,0,4.4,4,663,66,15,1,2.26,28.87,0,128.66
Produs Sports 310,Sports,holiday,105.35,74.42,10,4.6,221,202,20,6,57,2.96,29.36,0,114.64
Produs Books 25,Books,promo,46.13,32.54,0,4.9,181,472,47,22,72,4.66,29.46,0,52.5
Produs Health 396,Health,offseason,83.6,42.18,0,4.9,1480,3046,304,85,82,2.79,49.55,1,96.61
Produs Automotive 347,Automotive,offseason,204.72,164.7,0,4.4,164,1483,148,31,1,2.09,19.55,0,214.38
Produs Electronics 127,Electronics,offseason,117.12,74.34,0,3.5,836,11657,1165,443,18,3.8,36.53,1,129.71
Produs Sports 1160,Sports,normal,77.7,41.42,0,3.8,83,308,30,11,72,3.56,46.69,0,85.27
Produs Home 277,Home,promo,152.59,108.25,0,5.0,25,4432,443,125,18,2.82,29.06,0,181.48
Produs Home 852,Home,normal,104.19,79.63,15,4.5,44,921,92,27,54,2.93,23.57,0,120.02
Produs Books 1148,Books,normal,84.37,57.83,25,4.6,84,3310,331,148,70,4.47,31.46,1,93.11
Produs Fashion 1132,Fashion,promo,160.75,77.51,15,3.5,68,1676,167,56,10,3.34,51.78,0,170.47
Produs Electronics 828,Electronics,promo,117.94,83.62,10,4.6,341,208,20,7,58,3.36,29.1,0,123.69
Produs Garden 232,Garden,offseason,84.01,57.97,25,4.6,159,491,49,12,59,2.44,31.0,0,97.66
Produs Toys 591,Toys,normal,120.4,39.19,25,4.3,173,9696,969,351,23,3.62,67.45,1,132.15
Produs Electronics 985,Electronics,normal,141.83,98.6,0,4.5,488,206,20,6,45,2.9,30.48,0,166.71
Produs Toys 584,Toys,holiday,117.5,82.17,0,4.0,933,609,60,20,50,3.28,30.07,1,142.05
Produs Garden 781,Garden,offseason,107.43,77.92,0,3.4,246,2274,227,68,63,2.99,27.47,0,115.32
Produs Automotive 697,Automotive,normal,153.79,111.65,0,4.2,466,3823,382,65,72,1.7,27.4,1,179.53
Produs Fashion 44,Fashion,normal,87.66,42.15,15,4.1,59,949,94,28,53,2.95,51.92,1,90.49
Produs Health 155,Health,holiday,108.57,54.12,10,4.8,396,1619,161,74,8,4.57,50.15,1,123.77
Produs Garden 942,Garden,offseason,90.04,56.43,0,4.3,87,946,94,16,60,1.69,37.33,0,99.06
Produs Electronics 346,Electronics,promo,133.5,72.45,0,4.1,420,333,33,11,56,3.3,45.73,0,169.43
Produs Electronics 815,Electronics,normal,93.9,55.18,15,4.8,33,942,94,26,39,2.76,41.24,0,113.42
Produs Books 167,Books,holiday,32.6,21.08,0,4.6,398,2769,276,108,68,3.9,35.35,1,38.11
Produs Automotive 79,Automotive,offseason,196.71,131.66,0,4.3,71,755,75,13,34,1.72,33.07,0,224.09
Produs Sports 980,Sports,normal,74.83,50.07,15,3.9,314,241,24,8,51,3.31,33.09,0,83.24
Produs Beauty 917,Beauty,holiday,80.67,48.06,0,4.8,354,3173,317,139,64,4.38,40.43,1,91.06
Produs Garden 427,Garden,offseason,110.41,66.64,0,3.3,78,660,66,21,29,3.18,39.64,0,119.5
Produs Electronics 794,Electronics,offseason,135.95,69.1,15,4.0,506,1660,166,42,79,2.53,49.17,1,154.17
Produs Automotive 1131,Automotive,offseason,183.15,116.85,0,4.6,585,2152,215,82,94,3.81,36.2,1,191.56
Produs Books 899,Books,normal,65.27,41.29,20,4.5,382,788,78,37,45,4.69,36.74,1,70.82
Produs Fashion 275,Fashion,normal,77.79,44.9,0,3.5,274,6134,613,200,48,3.26,42.28,0,80.06
Produs Electronics 95,Electronics,offseason,389.73,230.84,15,3.9,164,544,54,20,104,3.67,40.77,0,444.87
Produs Home 626,Home,holiday,216.51,139.84,0,3.8,136,960,96,39,122,4.06,35.41,0,263.69
Produs Home 157,Home,offseason,103.28,69.29,20,3.7,2636,4264,426,145,1,3.4,32.91,1,118.18
Produs Fashion 492,Fashion,holiday,78.67,50.2,0,3.2,2230,1206,120,35,87,2.9,36.19,0,97.4
Produs Beauty 1172,Beauty,normal,61.43,28.5,25,4.0,178,1583,158,57,72,3.6,53.61,1,61.66
Produs Automotive 463,Automotive,normal,236.53,152.02,0,4.0,76,1757,175,58,3,3.3,35.73,0,266.1
Produs Fashion 829,Fashion,offseason,157.39,90.26,20,4.5,75,2369,236,82,15,3.46,42.65,1,163.9
Produs Toys 664,Toys,holiday,64.63,39.03,0,4.3,65,192,19,7,1,3.63,39.61,0,73.44
Produs Books 360,Books,offseason,53.6,35.02,0,4.2,338,2136,213,94,57,4.4,34.66,0,57.21
Produs Automotive 233,Automotive,normal,95.4,52.31,15,3.6,15,912,91,26,38,2.85,45.17,0,103.57
Produs Toys 127,Toys,promo,80.01,53.02,5,4.6,278,84,8,4,98,4.73,33.73,0,88.93
Produs Books 29,Books,holiday,72.8,46.56,10,5.0,601,1457,145,57,47,3.91,36.04,1,77.5
Produs Beauty 666,Beauty,normal,75.52,33.67,5,4.3,169,1603,160,68,75,4.24,55.41,1,86.72
Produs Home 1013,Home,offseason,216.43,114.17,20,3.9,264,6406,640,205,83,3.2,47.25,1,228.77
Produs Garden 450,Garden,promo,291.31,186.93,0,3.9,117,8209,820,133,24,1.62,35.83,0,303.1
Produs Fashion 246,Fashion,promo,132.41,95.88,0,3.1,33,535,53,19,37,3.55,27.59,0,149.36
Produs Beauty 1044,Beauty,normal,42.76,26.78,10,3.8,431,3066,306,138,33,4.5,37.38,1,47.47
Produs Sports 574,Sports,offseason,168.05,92.98,0,4.1,131,608,60,14,51,2.3,44.67,0,183.82
Produs Beauty 1137,Beauty,normal,163.08,84.12,0,4.7,224,2025,202,94,67,4.64,48.42,1,188.67
Produs Electronics 951,Electronics,holiday,156.59,98.42,10,3.9,6707,1094,109,36,28,3.29,37.15,1,180.5
Produs Electronics 1121,Electronics,holiday,87.77,59.25,0,4.2,81,788,78,22,30,2.79,32.49,0,109.47
Produs Garden 1190,Garden,offseason,93.47,42.96,0,3.0,79,2511,251,55,85,2.19,54.04,0,95.07
Produs Beauty 1005,Beauty,promo,54.38,31.14,0,4.2,788,3782,378,191,54,5.05,42.73,1,66.32
Produs Electronics 420,Electronics,promo,170.69,91.47,0,4.2,1041,3805,380,94,91,2.47,46.41,1,199.81
Produs Electronics 923,Electronics,holiday,242.24,156.08,0,4.1,7707,1242,124,21,69,1.69,35.57,0,260.37
Produs Health 1047,Health,offseason,90.36,52.71,20,3.9,309,1806,180,43,40,2.38,41.67,0,97.87
Produs Health 270,Health,normal,148.13,93.34,30,4.0,64,2845,284,140,49,4.92,36.99,1,167.97
Produs Garden 628,Garden,offseason,171.05,96.56,30,3.8,275,1880,188,60,73,3.19,43.55,1,197.46
Produs Sports 609,Sports,promo,70.4,39.11,25,3.6,74,783,78,21,28,2.68,44.44,0,78.86
Produs Sports 989,Sports,normal,83.07,46.75,0,4.0,3748,358,35,9,51,2.51,43.72,0,90.34
Produs Sports 943,Sports,offseason,243.77,150.24,0,4.4,61,5894,589,145,13,2.46,38.37,0,294.63
Produs Toys 468,Toys,offseason,135.86,67.62,0,2.9,85,241,24,9,22,3.72,50.23,0,159.16
Produs Sports 768,Sports,normal,63.74,28.05,0,4.8,430,544,54,19,29,3.49,56.0,1,73.91
